malignant_100cutsgrey.jpg,124.601572184
malignant_101cutsgrey.jpg,74.4358075553
malignant_102cutsgrey.jpg,98.247377593
malignant_103cutsgrey.jpg,74.1183278744
malignant_104cutsgrey.jpg,106.053844797
malignant_105cutsgrey.jpg,92.6001054002
malignant_106cutsgrey.jpg,89.487510708
malignant_107cutsgrey.jpg,74.9210552616
malignant_108cutsgrey.jpg,76.3468585706
malignant_109cutsgrey.jpg,12.6781144401
malignant_10cutsgrey.jpg,99.7065171492
malignant_110cutsgrey.jpg,60.966552532
malignant_111cutsgrey.jpg,80.6925133185
malignant_112cutsgrey.jpg,83.1400428319
malignant_113cutsgrey.jpg,120.734591837
malignant_114cutsgrey.jpg,90.5862585034
malignant_115cutsgrey.jpg,84.1214004367
malignant_116cutsgrey.jpg,159.351337029
malignant_117cutsgrey.jpg,97.9729192912
malignant_118cutsgrey.jpg,45.7778248089
malignant_119cutsgrey.jpg,88.2703955656
malignant_11cutsgrey.jpg,47.5630347365
malignant_120cutsgrey.jpg,54.9878260687
malignant_121cutsgrey.jpg,20.6404913076
malignant_122cutsgrey.jpg,90.6125963719
malignant_123cutsgrey.jpg,67.8507586352
malignant_124cutsgrey.jpg,51.157877719
malignant_125cutsgrey.jpg,88.3275396825
malignant_126cutsgrey.jpg,99.8955475771
malignant_127cutsgrey.jpg,82.6169706895
malignant_128cutsgrey.jpg,104.389463039
malignant_129cutsgrey.jpg,87.7207325551
malignant_12cutsgrey.jpg,86.6281939638
malignant_130cutsgrey.jpg,151.672722193
malignant_131cutsgrey.jpg,102.919186122
malignant_132cutsgrey.jpg,111.783175968
malignant_133cutsgrey.jpg,78.1085777339
malignant_134cutsgrey.jpg,100.874078445
malignant_135cutsgrey.jpg,159.140811938
malignant_136cutsgrey.jpg,130.97561922
malignant_137cutsgrey.jpg,144.269991269
malignant_138cutsgrey.jpg,87.9289877449
malignant_139cutsgrey.jpg,124.155807411
malignant_13cutsgrey.jpg,96.1857812432
malignant_140cutsgrey.jpg,115.808821865
malignant_141cutsgrey.jpg,78.3994158898
malignant_142cutsgrey.jpg,107.045809188
malignant_143cutsgrey.jpg,71.9172268414
malignant_144cutsgrey.jpg,144.289335834
malignant_145cutsgrey.jpg,126.547615688
malignant_146cutsgrey.jpg,88.8277945741
malignant_147cutsgrey.jpg,71.6665810209
malignant_148cutsgrey.jpg,58.7433570087
malignant_149cutsgrey.jpg,68.8258462871
malignant_14cutsgrey.jpg,89.6445415918
malignant_150cutsgrey.jpg,61.332013944
malignant_151cutsgrey.jpg,72.7605810671
malignant_152cutsgrey.jpg,89.3976155869
malignant_153cutsgrey.jpg,66.3139264451
malignant_154cutsgrey.jpg,67.2224108659
malignant_155cutsgrey.jpg,67.0138134035
malignant_156cutsgrey.jpg,90.7336633767
malignant_157cutsgrey.jpg,148.636788024
malignant_158cutsgrey.jpg,86.4166144082
malignant_159cutsgrey.jpg,95.3731993785
malignant_15cutsgrey.jpg,34.7184142976
malignant_160cutsgrey.jpg,131.995316769
malignant_161cutsgrey.jpg,36.5166729655
malignant_162cutsgrey.jpg,119.230360109
malignant_163cutsgrey.jpg,119.332908088
malignant_164cutsgrey.jpg,82.7625413622
malignant_165cutsgrey.jpg,121.10017156
malignant_166cutsgrey.jpg,107.168424816
malignant_167cutsgrey.jpg,86.8706982756
malignant_168cutsgrey.jpg,83.5026450827
malignant_169cutsgrey.jpg,72.664873992
malignant_16cutsgrey.jpg,56.0761487582
malignant_170cutsgrey.jpg,138.427148316
malignant_171cutsgrey.jpg,98.6533413118
malignant_172cutsgrey.jpg,95.7247716884
malignant_173cutsgrey.jpg,89.7176950533
malignant_174cutsgrey.jpg,96.7308780549
malignant_175cutsgrey.jpg,60.0689510372
malignant_176cutsgrey.jpg,88.7718904846
malignant_177cutsgrey.jpg,89.7485025615
malignant_178cutsgrey.jpg,36.118973293
malignant_179cutsgrey.jpg,138.081855211
malignant_17cutsgrey.jpg,9.81761404813
malignant_180cutsgrey.jpg,44.8038985471
malignant_181cutsgrey.jpg,88.9039821114
malignant_182cutsgrey.jpg,91.747212984
malignant_183cutsgrey.jpg,91.9383188777
malignant_184cutsgrey.jpg,103.224965566
malignant_185cutsgrey.jpg,69.9686629714
malignant_186cutsgrey.jpg,82.0064352588
